the_geom,cartodb_id,iso_langua,north,south,east,west
,5772,kuu,63.427021,62.925633,-153.198937,-156.132164
,5773,kut,50.512757,47.054534,-113.747656,-116.756562
,5774,kus,11.251569,10.558286,0.032756,-0.671485
,5775,kur,37.378922,29.057979,48.61311,38.79439
,5776,kuq,-9.933211,-11.01392,-62.538775,-64.568039
,5777,kup,-7.863395,-8.440112,147.113391,146.588172
,5778,kuo,-6.003757,-6.060127,147.447574,147.374305
,5779,kun,15.470824,14.180689,37.987344,36.520599
,5780,kum,43.338501,35.814228,47.562023,25.665383
,5781,ain,45.522812,20.413539,153.986762,122.933247
,5782,kuk,-8.528058,-8.758769,120.867445,120.665608
,5783,kuj,-1.077727,-1.83969,34.794132,33.97886
,5784,kui,-12.11065,-12.500402,-53.122928,-53.341117
,5785,kuh,9.62894,9.53419,11.27434,11.16885
,5786,kug,8.769989,8.201769,6.507208,6.20892
,5787,kuf,16.109499,15.549123,107.466023,106.926229
,5788,kue,-5.772303,-6.063306,145.20211,144.788564
,5789,kud,-10.077349,-10.313175,151.050806,150.954929
,5790,kuc,-2.124887,-2.392583,139.576514,139.244052
,5791,kub,7.27519,6.850025,10.25412,9.82716
,5792,kua,-15.748277,-19.529158,18.566827,14.678645
,5793,gng,10.55258,9.969648,0.942421,0.350156
,5794,gnd,10.896946,10.764516,14.150829,13.96475
,5795,zmk,-9.219502,-54.779045,159.105026,112.919742
,5796,gne,9.470897,9.413839,8.79304,8.73609
,5797,aie,-5.485576,-5.577804,148.788815,148.57267
,5798,aid,-9.219502,-54.779045,159.105026,112.919742
,5799,gnh,13.8885,4.270627,14.678242,2.65011
,5800,aif,-3.457812,-3.536183,142.459252,142.384629
,5801,wdd,-1.397742,-1.699155,13.130836,12.659348
,5802,wdg,-4.493879,-4.559119,145.008065,144.936546
,5803,aia,-10.188509,-10.431157,161.586329,161.266616
,5804,wdj,-12.554715,-13.18629,131.361653,130.116279
,5805,wdk,-9.219502,-54.779045,159.105026,112.919742
,5806,wdu,-9.219502,-54.779045,159.105026,112.919742
,5807,wdy,-9.219502,-54.779045,159.105026,112.919742
,5808,gnm,-9.952487,-10.057594,149.834992,149.537962
,5809,zmg,-9.219502,-54.779045,159.105026,112.919742
,5810,ena,-4.977733,-5.194242,145.183734,144.838556
,5811,enb,1.27068,0.71431,35.69438,34.96863
,5812,enc,22.857808,22.825647,106.181069,106.152324
,5813,end,-8.594278,-8.906765,121.729781,121.379341
,5814,enf,70.194708,68.901545,88.855626,86.549232
,5815,eng,83.113167,-55.979633,180,-180
,5816,enh,71.410299,69.883211,84.111549,83.154052
,5817,enl,-22.170955,-23.050859,-59.028623,-60.623828
,5818,enn,5.248737,5.044219,6.42277,6.296825
,5819,eno,-5.28202,-5.514622,102.388944,102.086097
,5820,enq,-5.056068,-5.931524,144.08876,143.115569
,5821,enr,-3.531948,-3.946103,141,140.808572
,5822,enu,53.56005,10.37314,134.774065,73.560763
,5823,env,7.30341,7.18699,6.217109,6.09651
,5824,enw,4.683924,4.58312,8.327696,8.2115
,5825,enx,-21.934632,-23.367799,-57.767198,-59.785301
,5826,cll,8.430816,8.273656,0.555005,-0.007688
,5827,clm,71.388858,18.909894,293.050802,172.436635
,5828,clo,15.990481,15.910713,-95.64075,-95.73451
,5829,clh,35.287777,34.994927,73.367438,72.942231
,5830,cli,10.147814,9.76667,-1.722897,-2.227918
,5831,clj,20.668694,19.91158,93.719106,93.276613
,5832,clk,53.56005,10.37314,134.774065,73.560763
,5833,cld,83.113167,-54.779045,179.773499,-179.150556
,5834,cle,17.356653,17.276192,-95.863478,-95.989534
,5835,cla,9.43897,9.009768,9.229403,8.77026
,5836,imo,-6.017533,-6.28295,144.261862,143.811273
,5837,imn,-3.282797,-3.352526,141.198525,141.127652
,5838,imr,-7.958556,-7.995561,129.672094,129.631475
,5839,cly,16.284174,16.17994,-97.072566,-97.232662
,5840,clt,22.359907,22.03978,93.550959,93.294468
,5841,clu,12.208919,11.824884,121.585,121.283094
,5842,clw,54.657048,53.966022,89.817975,89.290304
,5843,gom,37.083977,-4.67891,77.12006,33.900095
,5844,gol,8.038741,6.522393,-10.078351,-11.394904
,5845,goo,-16.41512,-16.602834,179.075264,178.552557
,5846,gon,35.674742,6.754215,97.412506,68.186466
,5847,goi,-6.211479,-6.601986,142.360733,142.05179
,5848,gok,21.370553,20.640851,78.095198,77.175019
,5849,goj,21.685094,21.083853,77.515401,76.634111
,5850,ajp,71.186152,7.20237,59.838289,-83.051439
,5851,god,5.809264,5.030808,-5.425692,-6.22822
,5852,gog,-5.299932,-7.295788,36.767176,34.19414
,5853,gof,6.87006,6.18154,37.40907,36.673889
,5854,ajt,47.091179,27.637354,35.685532,-18.161283
,5855,aju,33.623942,29.489815,35.685532,-7.714476
,5856,goc,-6.768692,-6.931042,146.645088,146.447298
,5857,ajw,13.8885,4.270627,14.678242,2.65011
,5858,aji,-21.118252,-21.571619,165.834857,165.110783
,5859,goy,9.505149,9.426198,16.307098,16.202859
,5860,gox,5.129791,4.761579,20.058716,19.019072
,5861,ajn,-9.219502,-54.779045,159.105026,112.919742
,5862,goz,36.750248,36.334519,50.83077,49.041916
,5863,gou,10.662735,10.455012,13.814008,13.703938
,5864,aja,8.62831,8.42813,25.65847,25.57594
,5865,gow,-3.99096,-4.50602,36.08509,35.51415
,5866,goq,2.165044,2.055864,128.273943,127.901126
,5867,gop,-2.864806,-3.099301,134.775121,134.556779
,5868,gos,53.465662,52.812876,7.226894,6.175895
,5869,ajg,7.515059,6.426934,1.999743,1.364564
,5870,hyw,83.113167,-55.058167,180,-180
,5871,nhe,21.401161,20.692173,-97.548626,-98.266729
,5872,nhd,-21.845777,-55.058167,-49.34532,-73.572119
,5873,nhg,18.940237,18.830133,-98.842278,-98.943741
,5874,nhf,-9.219502,-54.779045,159.105026,112.919742
,5875,nha,-9.219502,-54.779045,159.105026,112.919742
,5876,nhc,32.718762,14.530191,-86.710425,-118.369036
,5877,nhb,8.009811,7.63023,-4.019561,-4.344887
,5878,nhm,19.045997,18.63979,-98.993258,-99.271118
,5879,nho,-4.75142,-4.781021,157.03773,157.02477
,5880,nhn,19.32958,18.829867,-98.09859,-98.501758
,5881,nhi,20.159796,20.040789,-97.722334,-97.912605
,5882,nhh,22.060231,21.31239,82.386699,81.867814
,5883,nhk,18.005928,17.857982,-94.641888,-94.826772
,5884,nhu,6.498194,6.27211,10.65357,10.49043
,5885,nht,16.850448,16.708008,-98.356148,-98.497928
,5886,nhw,21.696704,21.014896,-98.488971,-99.053319
,5887,nhv,19.370283,19.286346,-99.752451,-99.841097
,5888,nhq,18.957471,18.839182,-96.88067,-97.026803
,5889,nhp,18.314278,18.191821,-94.603991,-94.726474
,5890,nhr,-20.91816,-23.1691,22.783439,19.27146
,5891,nhy,18.252029,18.114587,-96.92719,-97.049806
,5892,nhx,18.389985,18.019239,-94.629534,-94.87991
,5893,nhz,18.688515,18.568492,-97.646574,-97.755238
,5894,toz,13.085575,1.649323,27.46449,8.498874
,5895,tox,7.348124,2.97558,134.453057,131.118235
,5896,toy,-2.052,-2.078709,119.3248,119.303776
,5897,tor,8.083768,4.67867,26.222943,19.442631
,5898,tos,20.511311,20.263077,-97.50095,-97.73083
,5899,top,20.828951,20.304729,-96.907948,-97.61383
,5900,toq,5.80025,-4.67891,41.901393,33.36408
,5901,tov,39.780992,25.05871,63.333481,44.032308
,5902,tow,35.63866,35.559733,-106.680982,-106.851421
,5903,tou,19.610989,19.063955,105.626008,105.099547
,5904,toj,16.316878,16.189353,-91.645726,-91.91923
,5905,toh,-23.248923,-24.366401,35.555012,34.759229
,5906,toi,-15.63979,-18.856221,28.859292,23.030063
,5907,ton,71.388858,-54.779045,293.050802,112.919742
,5908,too,20.694954,20.608947,-97.66586,-97.826734
,5909,tol,71.388858,18.909894,293.050802,172.436635
,5910,tom,1.465893,1.283025,124.92596,124.586379
,5911,tob,-9.669621,-28.078619,-57.370214,-69.643834
,5912,toc,20.642775,20.445852,-97.594655,-97.775644
,5913,tof,-9.104835,-9.255526,142.887953,142.718149
,5914,tog,-10.943058,-12.515,34.327137,33.79472
,5915,tod,8.922897,7.765814,-8.929825,-9.87672
,5916,kev,8.878373,8.485914,77.370216,77.081132
,5917,lbq,-6.451244,-6.801116,146.889448,146.407527
,5918,rag,0.199444,-1.94865,34.839901,34.58226
,5919,lbs,33.167205,19.500904,25.150231,9.363614
,5920,lbr,27.526905,27.382702,87.306804,87.123225
,5921,lbu,-6.695505,-6.889904,146.969257,146.878735
,5922,lbt,53.56005,10.37314,134.774065,73.560763
,5923,lbw,-3.430462,-4.605118,122.906712,120.870614
,5924,lbv,-3.071905,-3.350894,151.840072,151.615956
,5925,ran,-7.36632,-7.696109,138.872317,138.074792
,5926,rao,-4.576275,-5.068724,144.79394,144.228444
,5927,ral,24.262925,24.025525,93.100709,92.933539
,5928,lbz,-16.390105,-16.850132,139.735726,139.090959
,5929,raj,35.674742,6.754215,97.412506,68.186466
,5930,rak,-1.951383,-2.23054,147.052293,146.796131
,5931,rah,26.141442,25.786977,91.166258,90.73566
,5932,rai,-4.109021,-4.246578,152.498634,152.388015
,5933,rav,27.387025,27.243926,87.075569,86.831242
,5934,raw,28.548317,26.652503,98.771834,96.435676
,5935,lbc,53.56005,10.37314,134.774065,73.560763
,5936,lbb,-4.506832,-4.539398,152.704745,152.668845
,5937,lbe,52.384014,35.127668,80.295299,22.138466
,5938,ras,12.27397,11.78744,31.3534,30.88708
,5939,lbg,22.508926,13.910236,107.635705,100.084738
,5940,lbf,53.56005,10.37314,134.774065,73.560763
,5941,lbi,13.085575,1.649323,16.190933,8.498874
,5942,lbk,17.203102,17.068495,121.047444,120.875848
,5943,lbj,53.56005,10.37314,134.774065,73.560763
,5944,raz,-2.956032,-3.32023,121.162048,120.955465
,5945,lbl,13.33149,13.140559,123.482826,123.288503
,5946,lbo,15.633175,14.978098,106.594505,106.049413
,5947,lbn,20.643778,20.178411,101.213444,100.712888
,5948,thn,11.351942,11.167344,76.447029,76.294206
,5949,bsx,9.496098,9.398643,10.348775,10.22363
,5950,bsy,5.519305,5.268736,115.796792,115.400172
,5951,bst,6.63488,6.236,36.75537,36.33863
,5952,bsu,-2.195468,-2.251637,121.737599,121.677864
,5953,bsv,12.676758,7.190208,-7.636704,-15.076221
,5954,thh,32.718762,14.530191,-86.710425,-118.369036
,5955,bsp,10.660398,10.337976,-14.323771,-14.627411
,5956,bsq,10.000477,5.449618,-9.058598,-13.302293
,5957,bsr,13.8885,4.270627,14.678242,2.65011
,5958,bss,5.24278,4.60303,9.875873,9.422694
,5959,bsl,13.8885,4.270627,14.678242,2.65011
,5960,bsm,-1.645945,-1.849839,136.104625,135.953162
,5961,bsn,0.24739,-0.197161,-70.436673,-71.179383
,5962,bso,23.446369,7.439332,23.999329,13.468673
,5963,bsh,36.086503,35.061407,71.68683,69.913637
,5964,bsi,5.47369,5.03162,9.76258,9.282919
,5965,bsj,9.66179,9.56698,11.392568,11.28976
,5966,bsk,36.95291,33.971176,75.052064,73.07648
,5967,bse,6.06818,5.95936,10.63042,10.54469
,5968,bsf,10.428246,9.993689,6.760021,6.47371
,5969,bsg,39.780992,25.05871,63.333481,44.032308
,5970,bsa,-2.450673,-3.238381,139.113418,138.680269
,5971,bsb,4.709854,4.032784,114.938139,114.385517
,5972,bsc,13.828182,10.86408,-12.495103,-16.813187
,5973,pkr,11.188026,11.126967,76.579984,76.495394
,5974,pks,37.083977,23.704593,77.12006,60.873163
,5975,pkp,-9.219502,-54.779045,194.591249,112.919742
,5976,pkt,18.093794,17.570731,105.770536,105.083313
,5977,pku,-1.872662,-1.942985,115.152216,115.022826
,5978,pkb,-1.076879,-2.48967,40.48735,39.87963
,5979,pkg,-2.033502,-2.094558,147.795833,147.581314
,5980,pkh,23.636908,22.402227,93.085472,92.197527
,5981,pkn,-9.219502,-54.779045,159.105026,112.919742
,5982,pko,2.38412,-0.07135,36.73448,34.671333
,5983,oci,46.146593,42.569955,8.009451,-1.560583
,5984,oca,-0.962199,-2.869612,-71.529413,-73.079092
,5985,ocu,19.423097,19.351336,-99.88597,-99.961785
,5986,nuz,18.689951,18.557949,-99.329667,-99.468777
,5987,nux,-3.653249,-3.754927,142.537313,142.454065
,5988,nuy,-13.623499,-14.359241,136.081038,135.42773
,5989,nuv,12.411295,11.886707,-2.799361,-3.16476
,5990,nuw,9.456166,9.443613,138.07,138.065451
,5991,nut,23.036442,13.910236,107.635705,100.084738
,5992,nuu,3.944121,3.477261,18.845472,18.578801
,5993,nur,-3.105646,-3.388282,154.727706,154.433499
,5994,nus,9.652972,-54.779045,159.105026,28.70772
,5995,nup,10.0713,7.459311,6.91112,4.57152
,5996,nuq,-4.445456,-4.605678,159.4925,159.319411
,5997,nun,53.56005,10.37314,134.774065,73.560763
,5998,nuo,17.826635,17.38926,106.090107,105.774708
,5999,nul,5.907326,-11.009678,141.019444,95.010796
,6000,num,-15.565833,-15.640833,-175.600278,-175.68
,6001,nuj,1.07806,0.670129,34.14998,33.75922
,6002,nuk,50.09878,48.784773,-124.803403,-127.444773
,6003,nuh,6.770903,6.701618,11.13543,11.085505
,6004,nui,2.16055,1.568153,9.864849,9.604405
,6005,nuf,53.56005,10.37314,134.774065,73.560763
,6006,nug,-9.219502,-54.779045,159.105026,112.919742
,6007,nud,-4.192432,-4.299358,142.538071,142.45572
,6008,nue,5.39197,-2.11139,31.307551,22.290538
,6009,nuc,5.268116,-33.750515,-29.295843,-73.993783
,6010,nua,-20.371914,-20.826852,164.713913,164.323405
,6011,muu,4.631767,-4.67891,41.901393,33.900095
,6012,mut,20.10542,19.255065,81.448762,80.794942
,6013,muv,10.425378,10.021408,77.306508,76.858453
,6014,muq,53.56005,10.37314,134.774065,73.560763
,6015,mup,24.507912,21.979825,77.696267,74.845885
,6016,mus,36.272432,26.96216,-80.966457,-96.301248
,6017,mur,7.086922,5.943048,34.615439,31.763732
,6018,muy,10.916999,10.816439,14.279387,14.145541
,6019,mux,-5.749953,-6.053983,144.258379,143.914599
,6020,muz,6.056702,5.32225,36.30044,35.9009
,6021,mue,-0.974938,-1.114974,-78.486833,-78.591496
,6022,mud,54.86798,54.49558,168.102233,167.439304
,6023,mug,11.225137,10.40343,15.570455,14.64814
,6024,mua,10.403796,9.255402,15.062857,13.935304
,6025,muc,6.56052,6.52575,10.2669,10.19889
,6026,mub,13.112121,12.275498,19.982258,19.198217
,6027,mum,-10.269788,-10.380545,150.382567,150.275897
,6028,muo,8.8872,5.69977,11.97786,10.18884
,6029,mui,1.471268,-4.05658,106.09667,102.352768
,6030,muh,4.907022,3.792768,30.66271,29.307353
,6031,muk,32.118365,29.536083,82.633224,77.181496
,6032,muj,23.446369,7.439332,23.999329,13.468673
,6033,zbe,3.753371,3.528716,114.236552,114.024413
,6034,zbc,3.990603,3.781145,114.606627,114.190722
,6035,zbw,4.043827,3.920274,114.698856,114.582017
,6036,zbu,13.8885,4.270627,14.678242,2.65011
,6037,zbt,-1.214233,-1.321741,122.593867,122.490246
,6038,kwa,-0.221735,-1.156864,-66.693402,-68.285615
,6039,kwc,0.24926,-0.96203,17.645434,16.28443
,6040,kwb,9.50113,9.40714,11.66753,11.38718
,6041,kwe,-1.975754,-2.471474,138.848035,138.123995
,6042,kwd,-8.831797,-9.068739,161.179415,160.738889
,6043,kwg,11.021175,2.225933,27.46449,14.414799
,6044,kwf,-8.566762,-8.899114,160.962065,160.651435
,6045,kwi,1.682236,0.851038,-77.871279,-78.627556
,6046,kwh,-3.604771,-4.31521,134.452022,133.318349
,6047,kwk,71.388858,18.909894,293.050802,172.436635
,6048,kwj,-3.633167,-3.835439,142.932892,142.535695
,6049,kwm,-17.5614,-18.511669,16.089351,15.369506
,6050,kwl,9.198526,8.869081,9.369768,9.129059
,6051,kwo,-3.417548,-3.636483,141.591787,141.30733
,6052,kwn,-17.439532,-18.87266,20.474162,18.419841
,6053,kwp,5.73094,5.201094,-6.126459,-6.511834
,6054,kws,-5.49145,-6.0238,18.80808,18.31564
,6055,kwr,-5.084517,-5.147282,139.98144,139.835353
,6056,kwu,5.217802,4.099617,13.76636,13.384499
,6057,kwt,-1.937158,-2.114317,138.97489,138.710474
,6058,kww,5.231256,5.020117,-56.052044,-56.201209
,6059,kwv,11.021175,2.225933,27.46449,14.414799
,6060,kwy,-4.108259,-6.058258,16.441095,12.351123
,6061,kwx,24.264377,23.453151,83.032588,81.313885
,6062,kwz,-4.360542,-18.039427,24.086293,11.668647
,6063,xxr,5.268116,-33.750515,-29.295843,-73.993783
,6064,xxk,-8.804904,-8.911203,121.372365,121.149805
,6065,wfg,-3.437241,-3.556736,140.925689,140.703976
,6066,lcs,-2.834614,-2.983993,128.894331,128.11041
,6067,rnl,23.978005,23.658133,91.896909,91.530474
,6068,mmx,-3.183948,-3.459799,152.130236,151.805801
,6069,elk,-3.434502,-3.56,142.221632,142.056468
,6070,elh,12.078471,11.817574,28.719961,28.460301
,6071,rnp,31.008911,30.062067,80.111215,79.140815
,6072,elo,4.631767,-4.67891,41.901393,33.900095
,6073,ell,83.110626,-55.979633,180,-179.999999
,6074,elm,4.766479,4.693754,7.327613,7.206399
,6075,ele,-3.71306,-3.770522,143.951167,143.90952
,6076,elu,-1.973569,-2.027606,147.122431,147.083986
,6077,yww,-9.219502,-54.779045,159.105026,112.919742
,6078,ywu,53.56005,10.37314,134.774065,73.560763
,6079,ywt,53.56005,10.37314,134.774065,73.560763
,6080,ywr,-9.219502,-54.779045,159.105026,112.919742
,6081,ywq,53.56005,10.37314,134.774065,73.560763
,6082,jyy,12.482908,12.127663,18.16822,17.668271
,6083,ywg,-22.792386,-24.384245,118.836424,116.8234
,6084,jye,33.29035,12.10834,54.535426,34.26731
,6085,ywa,-3.901376,-3.978835,142.269214,142.163863
,6086,jya,53.56005,10.37314,134.774065,73.560763
,6087,ywn,-8.691794,-9.070115,-71.626067,-72.013758
,6088,ywl,53.56005,10.37314,134.774065,73.560763
,6089,bpk,-21.423076,-21.746304,165.644314,165.283875
,6090,bpm,-5.755367,-5.860666,145.426723,145.270852
,6091,qxo,-8.918818,-9.882958,-76.551639,-77.419112
,6092,bpo,-1.641052,-1.824122,137.798079,137.633456
,6093,bpq,-4.502028,-4.608457,130.049217,129.666667
,6094,cnt,17.813147,17.609195,-96.439142,-96.64163
,6095,cnu,36.64529,36.243087,2.524042,1.333216
,6096,cnr,55.056332,41.887823,20.125302,5.865435
,6097,cns,-4.865743,-7.374492,139.475255,137.680915
,6098,cnp,53.56005,10.37314,134.774065,73.560763
,6099,icl,66.566591,63.296185,-13.49408,-24.533915
,6100,ica,8.621808,8.073646,2.022992,1.616017
,6101,bps,6.382665,5.690285,125.553314,125.154138
,6102,cng,53.56005,10.37314,134.774065,73.560763
,6103,bpr,6.60217,5.850725,125.207771,124.805801
,6104,cnb,21.312033,20.546526,94.10456,93.408562
,6105,cnc,22.423451,22.150621,102.819343,102.651465
,6106,cna,32.810153,32.335596,79.290959,78.371732
,6107,icr,13.394597,12.48002,-81.348867,-81.73594
,6108,cnl,17.789495,17.382153,-95.853582,-96.159318
,6109,cnk,22.373137,21.065757,93.016859,92.438818
,6110,cnh,23.070774,-54.779045,159.105026,92.853581
,6111,cni,-10.678452,-13.510123,-73.113968,-75.100675
,6112,hsb,51.536256,51.103229,14.746604,14.154058
,6113,eya,71.388858,18.909894,293.050802,172.436635
,6114,awt,-3.643549,-5.213269,-51.590995,-52.231329
,6115,qxt,-10.26554,-10.4177,-76.171477,-76.379062
,6116,hsh,48.584976,43.618952,29.71976,16.119828
,6117,bpv,-7.079996,-7.620441,140.801126,140.113504
,6118,hsn,53.56005,10.37314,134.774065,73.560763
,6119,hsl,13.8885,6.503734,14.678242,2.728945
,6120,awr,-2.498053,-2.756829,136.34129,136.004519
,6121,hss,21.00642,18.435301,57.261006,55.05138
,6122,ahb,-16.445427,-16.554353,167.789186,167.640707
,6123,aha,4.984005,4.738857,-1.725392,-2.170357
,6124,ahg,14.894199,3.403187,47.999706,32.997763
,6125,ppe,-4.544349,-4.59665,141.996654,141.942554
,6126,ppk,-1.436928,-2.122623,120.264696,119.671208
,6127,ahk,53.56005,10.37314,134.774065,73.560763
,6128,ahh,-6.071539,-6.63108,140.34458,139.854345
,6129,ahi,5.320735,5.235833,-4.554119,-4.726027
,6130,ahn,7.80295,7.638083,5.925409,5.72193
,6131,aho,35.674742,6.754215,97.412506,68.186466
,6132,ppm,-1.712781,-1.787903,135.933051,135.8818
,6133,ahm,5.292282,5.261748,-4.447367,-4.494033
,6134,pps,18.725639,18.639049,-97.499538,-97.592302
,6135,ahs,9.498345,9.18989,7.95127,7.726611
,6136,ahp,5.262301,5.159729,-4.306805,-4.741524
,6137,ppp,-4.41128,-5.413582,17.5564,16.949832
,6138,eyo,0.7453,-0.09368,35.72536,35.28533
,6139,ppu,26.383916,21.896513,122.086105,118.211586
,6140,ppt,-5.871866,-6.94455,142.13667,141.224238
,6141,giw,53.56005,10.37314,134.774065,73.560763
,6142,giu,53.56005,10.37314,134.774065,73.560763
,6143,git,55.403698,55.051521,-127.659194,-128.148822
,6144,gis,10.773588,10.617024,14.311277,14.126776
,6145,gir,53.56005,10.37314,134.774065,73.560763
,6146,giq,53.56005,10.37314,134.774065,73.560763
,6147,gip,-5.907515,-6.167328,149.550902,149.390397
,6148,giz,10.504162,10.107426,14.425714,13.927029
,6149,giy,-9.219502,-54.779045,159.105026,112.919742
,6150,gix,4.792149,4.31937,19.28307,18.749489
,6151,gig,37.083977,23.704593,77.12006,60.873163
,6152,gie,6.048695,5.890461,-5.768603,-5.921127
,6153,gid,10.195235,9.695202,14.308917,13.724228
,6154,gic,-22.123654,-34.835011,32.89055,16.4534
,6155,gib,13.8885,4.270627,14.678242,2.65011
,6156,gia,-16.306906,-18.534192,128.474794,126.309222
,6157,gin,42.212959,42.163704,46.012451,45.915726
,6158,gim,-6.318972,-6.723257,145.427963,145.000353
,6159,gil,4.699479,-52.609329,202.836745,156.813223
,6160,gii,14.894199,3.403187,47.999706,32.997763
,6161,gih,-27.924048,-28.933691,152.717621,151.687906
,6162,hca,13.654576,10.510874,94.277813,92.376083
,6163,nnn,9.40287,9.231941,15.455032,15.126036
,6164,nnm,-3.658645,-4.037124,141.909608,141.667319
,6165,nnl,26.482388,26.257676,94.796289,94.655708
,6166,nnk,-5.725942,-5.922608,146.547466,146.384853
,6167,nnj,5.682958,4.721301,36.168772,35.280282
,6168,nni,-2.865421,-2.970661,129.338846,129.217992
,6169,nnh,5.65528,5.46775,10.32547,10.08023
,6170,nng,24.433682,24.101824,94.190631,93.96911
,6171,nnf,-5.613244,-5.736171,146.421729,146.286992
,6172,nne,-16.963524,-28.970261,25.263175,11.735279
,6173,nnd,-15.360788,-15.476221,167.911306,167.672522
,6174,nnc,9.53161,9.113861,16.339509,15.916884
,6175,nnb,0.945639,-0.879087,29.981401,28.428878
,6176,nna,-18.973519,-22.278916,122.921329,118.560182
,6177,nnz,5.37119,4.956533,10.542502,10.245991
,6178,nny,-9.219502,-54.779045,159.105026,112.919742
,6179,nnw,12.096359,10.991821,-1.365255,-2.922443
,6180,nnv,-9.219502,-54.779045,159.105026,112.919742
,6181,nnu,7.812984,7.536599,-0.133542,-0.770315
,6182,nnt,71.388858,18.909894,293.050802,172.436635
,6183,nnr,-34.377188,-35.301205,137.907208,136.821009
,6184,nnq,-8.75736,-10.510311,38.719786,36.546283
,6185,nnp,27.091941,26.677368,95.479707,95.185564
,6186,tix,35.271695,34.784654,-106.298681,-107.022489
,6187,tiy,7.06415,6.539993,124.310882,123.943384
,6188,tiz,53.56005,10.37314,134.774065,73.560763
,6189,tit,15.919416,-4.242439,-66.846875,-81.73594
,6190,tiu,17.971322,17.62511,121.1208,120.691829
,6191,tiv,8.58232,6.408571,9.8137,7.949984
,6192,tiw,-11.163666,-11.940776,131.54418,130.019192
,6193,tip,-2.048481,-2.285011,138.139867,137.914558
,6194,tiq,10.719956,10.71688,-4.524593,-4.52778
,6195,tir,83.113167,-54.779045,159.105026,-141.002725
,6196,tis,17.547192,17.34225,120.899921,120.734771
,6197,til,71.388858,18.909894,293.050802,172.436635
,6198,tim,-5.956261,-6.224823,147.204548,146.98998
,6199,tin,43.414371,42.379592,46.907272,45.971346
,6200,tio,-5.540509,-5.794772,155.177537,154.798505
,6201,tih,5.392745,4.941944,116.056229,115.606856
,6202,tii,-2.622673,-3.181234,16.764142,16.170175
,6203,tij,27.166923,27.12688,86.532633,86.477621
,6204,tik,6.384962,5.190756,12.26266,10.97485
,6205,tif,-4.648562,-5.267913,141.569631,141.011971
,6206,tig,18.346034,15.128193,39.480381,37.377858
,6207,tia,27.259458,26.828348,2.111973,1.360664
,6208,tic,11.21424,10.78062,30.85203,30.27125
,6209,sqx,33.29035,29.489815,35.685532,34.26731
,6210,cnw,23.199048,23.073955,93.910788,93.553431
,6211,sqs,9.83588,5.918337,81.87879,79.521925
,6212,sqq,14.802981,14.555403,106.64656,106.432918
,6213,squ,49.73979,49.306991,-122.973635,-123.168654
,6214,sqt,12.713635,12.125019,54.535426,52.061881
,6215,sqk,42.660341,39.645088,21.05739,19.263347
,6216,sqi,42.660341,39.645088,21.05739,19.263347
,6217,sqh,13.8885,4.270627,14.678242,2.65011
,6218,sqo,35.501667,35.415599,53.252008,53.172966
,6219,sqm,7.507314,6.549618,17.416202,16.602346
,6220,sqa,10.34538,10.2499,6.21415,6.10661
,6221,roh,47.001057,46.336212,10.491726,8.654067
,6222,llx,-16.997805,-20.671944,-178.228611,-179.547607
,6223,rol,12.683902,12.267596,122.698897,122.057192
,6224,rom,48.265257,43.618952,29.71976,20.266257
,6225,ron,83.110626,-55.058167,180,-179.999999
,6226,roo,-5.701413,-6.17279,155.328809,154.914947
,6227,lls,56.449728,53.892918,26.835932,20.953979
,6228,llq,0.995958,0.78446,124.239597,123.993664
,6229,llp,-16.862777,-17.610559,168.593992,168.212778
,6230,rod,10.522383,10.1809,6.36324,5.967928
,6231,roe,-5.768506,-5.872801,146.800931,146.660239
,6232,rof,-2.882436,-3.35598,37.710119,37.36085
,6233,rog,12.445468,11.898472,109.034285,108.44872
,6234,llk,7.362929,0.859337,119.269555,99.640833
,6235,llj,-9.219502,-54.779045,159.105026,112.919742
,6236,lli,-3.32697,-3.54892,13.40497,13.18888
,6237,llh,53.56005,10.37314,134.774065,73.560763
,6238,lln,9.325668,9.050008,15.985668,15.63732
,6239,llm,-5.17347,-5.264947,123.190215,123.068856
,6240,lll,-4.293445,-4.403838,145.023932,144.949655
,6241,llc,9.207431,8.890555,-10.161553,-10.453541
,6242,llb,-16.515638,-17.562144,36.742968,35.143237
,6243,lla,10.18316,9.814951,12.32601,11.999201
,6244,llg,-10.703114,-10.879145,123.153524,123.017424
,6245,llf,-0.872239,-11.655327,159.4925,140.842088
,6246,lle,-1.989768,-2.110293,147.346807,147.121718
,6247,row,-10.768485,-10.942752,122.908748,122.730878
,6248,bqf,12.676758,7.190208,-7.636704,-15.076221
,6249,bqg,8.910536,8.4519,1.585667,1.341967
,6250,bqd,13.085575,1.649323,16.190933,8.498874
,6251,bqb,-1.801294,-2.173936,138.064818,137.764928
,6252,bqc,11.383126,9.95897,4.363879,3.084915
,6253,bqa,8.513428,8.296338,2.658206,2.395938
,6254,bqn,44.215451,41.235584,28.609122,22.357397
,6255,bqo,6.2079,6.12417,9.80583,9.68885
,6256,bql,-4.910407,-4.953653,145.586926,145.53197
,6257,bqm,4.458342,4.040774,9.253189,8.914505
,6258,bqj,13.828182,12.486898,-13.792937,-16.813187
,6259,bqk,8.38681,6.080728,26.21521,17.67838
,6260,bqh,53.56005,10.37314,134.774065,73.560763
,6261,bqi,33.827307,31.034255,51.258516,48.284115
